transaction_id,user_id,amount,name,signup_date
14838,79,81.21,User_79,2020-01-24
21205,79,198.19,User_79,2020-01-24
125502,79,180.95,User_79,2020-01-24
149739,79,361.56,User_79,2020-01-24
77053,80,434.17,User_80,2020-01-25
63690,81,472.76,User_81,2020-01-26
179198,81,403.85,User_81,2020-01-26
1144,82,131.23,User_82,2020-01-27
77799,82,380.11,User_82,2020-01-27
94120,82,183.43,User_82,2020-01-27
196781,82,85.36,User_82,2020-01-27
44228,83,303.08,User_83,2020-01-28
187023,83,88.76,User_83,2020-01-28
193665,83,316.15,User_83,2020-01-28
36829,85,318.62,User_85,2020-01-02
76698,85,267.22,User_85,2020-01-02
103769,85,493.93,User_85,2020-01-02
135380,85,469.86,User_85,2020-01-02
12254,86,442.22,User_86,2020-01-03
104766,86,426.56,User_86,2020-01-03
141344,87,494.96,User_87,2020-01-04
173503,87,156.3,User_87,2020-01-04
75283,88,205.82,User_88,2020-01-05
1853,89,313.45,User_89,2020-01-06
194634,89,110.09,User_89,2020-01-06
10934,90,309.06,User_90,2020-01-07
42015,92,339.06,User_92,2020-01-09
66089,92,90.22,User_92,2020-01-09
128758,92,369.82,User_92,2020-01-09
86964,94,47.67,User_94,2020-01-11
119566,94,354.14,User_94,2020-01-11
163547,94,186.35,User_94,2020-01-11
55676,98,144.02,User_98,2020-01-15
86731,98,412.78,User_98,2020-01-15
1006,99,159.99,User_99,2020-01-16
180876,99,470.2,User_99,2020-01-16
81409,100,372.12,User_100,2020-01-17
134160,100,318.77,User_100,2020-01-17
171525,102,96.01,User_102,2020-01-19
137428,103,479.52,User_103,2020-01-20
198367,103,77.99,User_103,2020-01-20
59697,104,149.81,User_104,2020-01-21
73146,105,262.41,User_105,2020-01-22
182207,105,75.42,User_105,2020-01-22
190937,105,228.15,User_105,2020-01-22
107725,106,344.37,User_106,2020-01-23
47330,107,405.72,User_107,2020-01-24
111943,107,319.66,User_107,2020-01-24
118712,107,37.74,User_107,2020-01-24
126499,107,10.82,User_107,2020-01-24
142856,107,49.63,User_107,2020-01-24
154965,107,385.43,User_107,2020-01-24
4614,108,307.96,User_108,2020-01-25
89445,108,78.78,User_108,2020-01-25
118046,108,283.03,User_108,2020-01-25
183044,110,140.47,User_110,2020-01-27
63269,111,381.97,User_111,2020-01-28
109901,111,209.65,User_111,2020-01-28
162323,111,72.92,User_111,2020-01-28
187529,113,437.84,User_113,2020-01-02
196784,113,288.86,User_113,2020-01-02
48046,114,296.93,User_114,2020-01-03
178226,114,402.35,User_114,2020-01-03
51762,115,57.71,User_115,2020-01-04
174991,115,236.39,User_115,2020-01-04
44125,116,95.17,User_116,2020-01-05
56577,116,364.22,User_116,2020-01-05
126767,116,45.44,User_116,2020-01-05
133497,117,387.74,User_117,2020-01-06
161138,117,193.32,User_117,2020-01-06
28964,118,189.23,User_118,2020-01-07
58930,118,265.99,User_118,2020-01-07
78273,118,261.24,User_118,2020-01-07
127500,118,291.49,User_118,2020-01-07
148351,118,140.88,User_118,2020-01-07
159672,118,261.43,User_118,2020-01-07
12588,119,181.31,User_119,2020-01-08
108490,119,18.2,User_119,2020-01-08
192986,119,375.8,User_119,2020-01-08
20261,120,406.14,User_120,2020-01-09
30159,120,115.64,User_120,2020-01-09
17143,121,330.91,User_121,2020-01-10
57546,121,99.94,User_121,2020-01-10
24618,122,496.71,User_122,2020-01-11
190982,122,450.99,User_122,2020-01-11
72638,123,451.13,User_123,2020-01-12
98453,123,234.02,User_123,2020-01-12
83666,124,258.18,User_124,2020-01-13
17199,125,76.39,User_125,2020-01-14
28912,125,412.41,User_125,2020-01-14
41627,125,405.55,User_125,2020-01-14
123584,125,193.5,User_125,2020-01-14
162855,126,143.13,User_126,2020-01-15
4325,127,454.83,User_127,2020-01-16
76554,128,69.01,User_128,2020-01-17
129659,128,443.36,User_128,2020-01-17
153985,128,225.37,User_128,2020-01-17
156478,128,194.14,User_128,2020-01-17
4347,129,432.65,User_129,2020-01-18
18666,129,230.94,User_129,2020-01-18
79889,129,74.59,User_129,2020-01-18
154226,129,88.27,User_129,2020-01-18
111441,130,416.79,User_130,2020-01-19
113702,130,37.35,User_130,2020-01-19
35916,132,225.09,User_132,2020-01-21
146680,132,188.05,User_132,2020-01-21
147908,132,355.31,User_132,2020-01-21
86653,133,403.35,User_133,2020-01-22
52,134,172.64,User_134,2020-01-23
49171,134,93.6,User_134,2020-01-23
50269,134,188.43,User_134,2020-01-23
33787,135,226.88,User_135,2020-01-24
69681,135,351.81,User_135,2020-01-24
136773,135,483.69,User_135,2020-01-24
154514,135,473.4,User_135,2020-01-24
154083,136,426.88,User_136,2020-01-25
42405,137,344.15,User_137,2020-01-26
43814,137,240.65,User_137,2020-01-26
121593,137,473.06,User_137,2020-01-26
9836,138,179.64,User_138,2020-01-27
145533,138,109.25,User_138,2020-01-27
164507,138,414.4,User_138,2020-01-27
32588,139,453.34,User_139,2020-01-28
45597,139,373.2,User_139,2020-01-28
112411,139,289.6,User_139,2020-01-28
92004,140,311.87,User_140,2020-01-01
93290,141,442.08,User_141,2020-01-02
167208,141,388.1,User_141,2020-01-02
84316,142,173.72,User_142,2020-01-03
162540,142,472.73,User_142,2020-01-03
169208,142,10.79,User_142,2020-01-03
30924,143,383.37,User_143,2020-01-04
91490,143,249.58,User_143,2020-01-04
77199,144,264.65,User_144,2020-01-05
113401,144,221.44,User_144,2020-01-05
11459,147,39.03,User_147,2020-01-08
93994,147,340.74,User_147,2020-01-08
95841,147,456.89,User_147,2020-01-08
131373,147,380.46,User_147,2020-01-08
77137,148,353.24,User_148,2020-01-09
98384,148,89.14,User_148,2020-01-09
67210,149,420.22,User_149,2020-01-10
106756,149,75.69,User_149,2020-01-10
183071,149,7.81,User_149,2020-01-10
66363,150,367.5,User_150,2020-01-11
79218,150,283.42,User_150,2020-01-11
86104,150,241.38,User_150,2020-01-11
98570,152,188.24,User_152,2020-01-13
79673,153,72.12,User_153,2020-01-14
84525,153,125.41,User_153,2020-01-14
149742,153,233.49,User_153,2020-01-14
22912,154,227.44,User_154,2020-01-15
69255,155,88.99,User_155,2020-01-16
105691,155,136.99,User_155,2020-01-16
183036,155,478.98,User_155,2020-01-16
193811,155,159.53,User_155,2020-01-16
124286,156,318.94,User_156,2020-01-17
142933,156,497.58,User_156,2020-01-17
166432,156,5.14,User_156,2020-01-17
13615,157,452.08,User_157,2020-01-18
112333,157,18.86,User_157,2020-01-18
30913,158,73.41,User_158,2020-01-19
93570,158,288.56,User_158,2020-01-19
134393,159,5.92,User_159,2020-01-20
162712,159,448.56,User_159,2020-01-20
589,160,341.31,User_160,2020-01-21
64389,160,63.68,User_160,2020-01-21
105305,160,182.58,User_160,2020-01-21
136668,161,139.94,User_161,2020-01-22
46030,162,463.18,User_162,2020-01-23
154204,162,420.98,User_162,2020-01-23
160760,162,114.75,User_162,2020-01-23
64045,163,394.99,User_163,2020-01-24
100995,163,98.81,User_163,2020-01-24
110944,165,108.14,User_165,2020-01-26
27675,166,71.24,User_166,2020-01-27
95917,167,346.41,User_167,2020-01-28
96389,167,198.44,User_167,2020-01-28
99879,167,379.38,User_167,2020-01-28
55697,168,303.38,User_168,2020-01-01
87446,168,293.33,User_168,2020-01-01
22642,169,318.95,User_169,2020-01-02
55044,169,283.6,User_169,2020-01-02
160966,169,257.97,User_169,2020-01-02
174424,169,357.34,User_169,2020-01-02
26416,170,440.83,User_170,2020-01-03
39753,171,84.37,User_171,2020-01-04
26273,172,223.5,User_172,2020-01-05
71643,172,362.08,User_172,2020-01-05
122804,173,374.69,User_173,2020-01-06
154774,173,389.02,User_173,2020-01-06
83201,174,389.58,User_174,2020-01-07
24051,175,151.5,User_175,2020-01-08
95128,175,238.83,User_175,2020-01-08
44628,176,104.6,User_176,2020-01-09
104514,176,167.73,User_176,2020-01-09
14579,177,205.83,User_177,2020-01-10
19342,177,98.26,User_177,2020-01-10
132313,177,175.34,User_177,2020-01-10
160780,177,485.1,User_177,2020-01-10
79799,178,469.54,User_178,2020-01-11
85716,178,259.89,User_178,2020-01-11
170854,178,140.28,User_178,2020-01-11
179010,178,297.51,User_178,2020-01-11
84930,179,351.86,User_179,2020-01-12
85121,179,349.45,User_179,2020-01-12
158067,179,196.82,User_179,2020-01-12
69425,180,374.76,User_180,2020-01-13
70289,180,206.7,User_180,2020-01-13
190565,180,462.94,User_180,2020-01-13
61881,181,421.32,User_181,2020-01-14
79805,181,83.22,User_181,2020-01-14
85939,181,268.21,User_181,2020-01-14
95696,181,59.01,User_181,2020-01-14
115330,181,92.77,User_181,2020-01-14
145159,181,417.46,User_181,2020-01-14
127393,182,316.04,User_182,2020-01-15
160151,182,322.26,User_182,2020-01-15
87274,183,476.28,User_183,2020-01-16
104974,183,151.33,User_183,2020-01-16
67247,184,377.5,User_184,2020-01-17
127971,184,251.11,User_184,2020-01-17
122071,185,246.39,User_185,2020-01-18
166049,186,136.78,User_186,2020-01-19
82883,187,455.21,User_187,2020-01-20
14253,188,214.06,User_188,2020-01-21
140674,189,207.22,User_189,2020-01-22
148311,189,121.32,User_189,2020-01-22
6187,191,327.61,User_191,2020-01-24
35204,191,155.84,User_191,2020-01-24
128796,191,41.44,User_191,2020-01-24
197015,191,294.66,User_191,2020-01-24
111544,192,313.26,User_192,2020-01-25
192235,192,216.7,User_192,2020-01-25
82430,193,41.58,User_193,2020-01-26
156049,193,332.92,User_193,2020-01-26
91143,194,40.54,User_194,2020-01-27
134532,194,53.12,User_194,2020-01-27
172472,195,355.37,User_195,2020-01-28
10552,196,56.81,User_196,2020-01-01
26471,196,391.27,User_196,2020-01-01
72823,196,103.46,User_196,2020-01-01
194261,196,491.09,User_196,2020-01-01
45681,198,454.5,User_198,2020-01-03
101204,198,236.41,User_198,2020-01-03
139772,198,448.06,User_198,2020-01-03
182385,198,45.36,User_198,2020-01-03
23809,199,341.69,User_199,2020-01-04
118247,199,95.76,User_199,2020-01-04
69315,200,97.65,User_200,2020-01-05
74521,200,134.64,User_200,2020-01-05
80448,200,276.53,User_200,2020-01-05
63553,201,384.18,User_201,2020-01-06
46781,202,447.97,User_202,2020-01-07
66476,202,454.14,User_202,2020-01-07
103795,203,465.55,User_203,2020-01-08
167536,203,463.85,User_203,2020-01-08
69175,204,251.35,User_204,2020-01-09
144802,204,330.62,User_204,2020-01-09
151461,204,232.78,User_204,2020-01-09
162030,204,225.41,User_204,2020-01-09
103524,205,21.12,User_205,2020-01-10
141446,205,327.44,User_205,2020-01-10
67139,206,48.86,User_206,2020-01-11
74299,207,482.83,User_207,2020-01-12
134889,207,74.31,User_207,2020-01-12
199768,208,359.63,User_208,2020-01-13
141443,209,107.42,User_209,2020-01-14
33926,210,459.11,User_210,2020-01-15
64196,210,474.64,User_210,2020-01-15
32913,211,302.86,User_211,2020-01-16
106795,211,464.8,User_211,2020-01-16
197102,211,89.01,User_211,2020-01-16
136093,212,9.43,User_212,2020-01-17
23663,214,382.89,User_214,2020-01-19
125223,214,463.94,User_214,2020-01-19
151833,214,135.36,User_214,2020-01-19
165162,215,62.29,User_215,2020-01-20
167051,215,31.55,User_215,2020-01-20
141592,216,108.77,User_216,2020-01-21
63291,217,283.02,User_217,2020-01-22
137020,217,194.91,User_217,2020-01-22
39776,218,315.17,User_218,2020-01-23
40645,218,33.18,User_218,2020-01-23
80859,218,479.57,User_218,2020-01-23
197201,219,14.1,User_219,2020-01-24
151977,220,75.73,User_220,2020-01-25
185636,220,176.92,User_220,2020-01-25
185948,221,313.61,User_221,2020-01-26
93573,222,169.91,User_222,2020-01-27
158520,222,76.97,User_222,2020-01-27
1931,224,66.73,User_224,2020-01-01
191700,225,9.36,User_225,2020-01-02
68096,226,36.97,User_226,2020-01-03
101613,228,209.69,User_228,2020-01-05
140872,228,173.69,User_228,2020-01-05
172476,228,481.12,User_228,2020-01-05
177239,228,231.54,User_228,2020-01-05
28072,230,231.65,User_230,2020-01-07
64864,230,115.21,User_230,2020-01-07
145376,230,385.23,User_230,2020-01-07
50715,231,185.94,User_231,2020-01-08
11800,232,415.07,User_232,2020-01-09
99431,232,51.0,User_232,2020-01-09
76715,233,380.51,User_233,2020-01-10
93198,233,354.07,User_233,2020-01-10
110269,233,432.8,User_233,2020-01-10
121628,234,487.02,User_234,2020-01-11
45464,235,150.33,User_235,2020-01-12
126854,235,261.54,User_235,2020-01-12
164398,235,389.74,User_235,2020-01-12
37391,236,433.95,User_236,2020-01-13
120202,236,454.97,User_236,2020-01-13
135032,236,174.45,User_236,2020-01-13
9520,237,178.7,User_237,2020-01-14
174134,238,28.89,User_238,2020-01-15
191500,238,456.68,User_238,2020-01-15
110966,239,332.76,User_239,2020-01-16
153565,239,55.08,User_239,2020-01-16
137975,241,28.96,User_241,2020-01-18
55,244,92.7,User_244,2020-01-21
121182,244,437.75,User_244,2020-01-21
11298,245,314.54,User_245,2020-01-22
99117,246,416.52,User_246,2020-01-23
146916,247,219.47,User_247,2020-01-24
132367,248,295.77,User_248,2020-01-25
70935,250,47.32,User_250,2020-01-27
146857,250,87.64,User_250,2020-01-27
176188,250,433.97,User_250,2020-01-27
6290,251,322.94,User_251,2020-01-28
43136,251,361.8,User_251,2020-01-28
68951,251,215.24,User_251,2020-01-28
89959,252,255.72,User_252,2020-01-01
149321,252,468.61,User_252,2020-01-01
151941,252,127.75,User_252,2020-01-01
67911,253,164.04,User_253,2020-01-02
149842,253,403.62,User_253,2020-01-02
157163,253,55.54,User_253,2020-01-02
181148,253,86.87,User_253,2020-01-02
136587,255,122.29,User_255,2020-01-04
180202,255,12.62,User_255,2020-01-04
54827,256,440.11,User_256,2020-01-05
31136,257,80.97,User_257,2020-01-06
120473,257,326.01,User_257,2020-01-06
150121,257,124.79,User_257,2020-01-06
28443,258,121.93,User_258,2020-01-07
109163,258,276.66,User_258,2020-01-07
145463,258,52.48,User_258,2020-01-07
81379,259,37.95,User_259,2020-01-08
119289,259,234.22,User_259,2020-01-08
103976,260,282.59,User_260,2020-01-09
116447,260,493.97,User_260,2020-01-09
8776,261,49.91,User_261,2020-01-10
15363,261,186.63,User_261,2020-01-10
79392,261,299.37,User_261,2020-01-10
79468,262,188.63,User_262,2020-01-11
71626,263,29.38,User_263,2020-01-12
97589,263,198.44,User_263,2020-01-12
18859,264,292.68,User_264,2020-01-13
57999,264,386.0,User_264,2020-01-13
79921,264,422.08,User_264,2020-01-13
89157,264,87.9,User_264,2020-01-13
91353,264,384.75,User_264,2020-01-13
48193,265,188.81,User_265,2020-01-14
148692,265,451.33,User_265,2020-01-14
156440,265,56.6,User_265,2020-01-14
191096,265,117.51,User_265,2020-01-14
36541,266,89.31,User_266,2020-01-15
38519,266,122.61,User_266,2020-01-15
120069,266,160.67,User_266,2020-01-15
131901,266,482.22,User_266,2020-01-15
48222,267,398.89,User_267,2020-01-16
103942,267,197.04,User_267,2020-01-16
128967,267,409.62,User_267,2020-01-16
145937,267,38.16,User_267,2020-01-16
67986,268,426.48,User_268,2020-01-17
82618,268,489.19,User_268,2020-01-17
135249,268,346.64,User_268,2020-01-17
138880,268,66.81,User_268,2020-01-17
163626,268,64.42,User_268,2020-01-17
34355,269,244.56,User_269,2020-01-18
140085,269,319.9,User_269,2020-01-18
151103,269,179.49,User_269,2020-01-18
20423,270,459.73,User_270,2020-01-19
26250,270,486.5,User_270,2020-01-19
32125,270,260.84,User_270,2020-01-19
108252,270,90.76,User_270,2020-01-19
182018,270,76.43,User_270,2020-01-19
7055,272,142.29,User_272,2020-01-21
20925,272,68.31,User_272,2020-01-21
33498,272,499.82,User_272,2020-01-21
43246,272,182.1,User_272,2020-01-21
197516,272,369.99,User_272,2020-01-21
46110,273,426.85,User_273,2020-01-22
65723,273,177.65,User_273,2020-01-22
139652,273,156.11,User_273,2020-01-22
86962,274,285.37,User_274,2020-01-23
153894,274,365.27,User_274,2020-01-23
165755,274,353.36,User_274,2020-01-23
185482,274,76.74,User_274,2020-01-23
14759,275,495.36,User_275,2020-01-24
126125,275,472.34,User_275,2020-01-24
133556,276,415.95,User_276,2020-01-25
151819,276,313.41,User_276,2020-01-25
193725,277,90.08,User_277,2020-01-26
23822,278,81.32,User_278,2020-01-27
54156,278,187.96,User_278,2020-01-27
105028,278,208.92,User_278,2020-01-27
111359,278,162.4,User_278,2020-01-27
96547,280,237.27,User_280,2020-01-01
6124,281,364.06,User_281,2020-01-02
67720,281,274.17,User_281,2020-01-02
104184,281,416.75,User_281,2020-01-02
109634,281,182.35,User_281,2020-01-02
122151,281,469.8,User_281,2020-01-02
160143,281,417.68,User_281,2020-01-02
54784,284,476.99,User_284,2020-01-05
196616,284,289.6,User_284,2020-01-05
188368,285,345.82,User_285,2020-01-06
112785,286,305.58,User_286,2020-01-07
35313,287,430.49,User_287,2020-01-08
98474,287,105.19,User_287,2020-01-08
123099,287,27.0,User_287,2020-01-08
38021,289,103.97,User_289,2020-01-10
44451,289,389.89,User_289,2020-01-10
123774,289,44.1,User_289,2020-01-10
22330,290,428.35,User_290,2020-01-11
52302,290,198.0,User_290,2020-01-11
147704,290,405.85,User_290,2020-01-11
174179,291,92.8,User_291,2020-01-12
185457,291,134.01,User_291,2020-01-12
38238,292,347.17,User_292,2020-01-13
51086,292,22.18,User_292,2020-01-13
186569,292,436.99,User_292,2020-01-13
47683,293,345.47,User_293,2020-01-14
49750,293,38.15,User_293,2020-01-14
111385,293,288.33,User_293,2020-01-14
138629,293,404.37,User_293,2020-01-14
138866,294,97.76,User_294,2020-01-15
161110,294,101.72,User_294,2020-01-15
192508,294,72.91,User_294,2020-01-15
8388,295,174.39,User_295,2020-01-16
66844,295,463.15,User_295,2020-01-16
43172,296,174.6,User_296,2020-01-17
102443,296,278.38,User_296,2020-01-17
110691,296,207.72,User_296,2020-01-17
115075,297,162.88,User_297,2020-01-18
189369,297,216.64,User_297,2020-01-18
194049,297,12.54,User_297,2020-01-18
7033,298,267.62,User_298,2020-01-19
121829,298,27.86,User_298,2020-01-19
38287,299,323.95,User_299,2020-01-20
56303,299,51.94,User_299,2020-01-20
83238,299,29.67,User_299,2020-01-20
104563,299,219.11,User_299,2020-01-20
658,300,315.82,User_300,2020-01-21
98556,300,107.52,User_300,2020-01-21
130023,300,338.96,User_300,2020-01-21
100540,301,47.36,User_301,2020-01-22
44607,303,261.57,User_303,2020-01-24
53746,303,414.09,User_303,2020-01-24
83183,303,257.79,User_303,2020-01-24
151876,303,499.48,User_303,2020-01-24
1586,305,114.11,User_305,2020-01-26
72529,305,355.45,User_305,2020-01-26
126553,305,315.31,User_305,2020-01-26
133122,307,146.28,User_307,2020-01-28
160922,307,131.6,User_307,2020-01-28
190061,307,336.96,User_307,2020-01-28
16920,308,166.62,User_308,2020-01-01
153322,308,56.93,User_308,2020-01-01
198134,308,5.87,User_308,2020-01-01
149351,309,465.42,User_309,2020-01-02
33896,310,76.77,User_310,2020-01-03
163611,310,405.95,User_310,2020-01-03
30418,311,486.15,User_311,2020-01-04
52477,311,71.95,User_311,2020-01-04
80578,311,249.06,User_311,2020-01-04
83496,311,349.19,User_311,2020-01-04
18323,312,326.83,User_312,2020-01-05
78794,313,29.89,User_313,2020-01-06
96556,314,498.13,User_314,2020-01-07
27096,315,399.81,User_315,2020-01-08
168697,315,138.33,User_315,2020-01-08
172383,315,386.09,User_315,2020-01-08
23196,316,176.18,User_316,2020-01-09
90871,316,277.18,User_316,2020-01-09
104039,317,143.43,User_317,2020-01-10
29921,318,16.16,User_318,2020-01-11
71683,318,424.8,User_318,2020-01-11
124902,318,37.25,User_318,2020-01-11
179971,318,151.51,User_318,2020-01-11
49341,319,384.46,User_319,2020-01-12
89979,320,416.22,User_320,2020-01-13
28827,321,11.07,User_321,2020-01-14
123290,322,14.91,User_322,2020-01-15
164929,322,434.63,User_322,2020-01-15
173960,322,395.93,User_322,2020-01-15
68629,323,169.59,User_323,2020-01-16
82740,323,142.95,User_323,2020-01-16
132644,323,451.55,User_323,2020-01-16
146195,323,357.08,User_323,2020-01-16
151789,323,423.23,User_323,2020-01-16
160897,324,481.79,User_324,2020-01-17
174891,324,267.62,User_324,2020-01-17
58952,325,497.72,User_325,2020-01-18
24893,326,388.0,User_326,2020-01-19
71669,326,157.43,User_326,2020-01-19
109504,326,275.49,User_326,2020-01-19
65036,327,406.05,User_327,2020-01-20
82964,327,122.05,User_327,2020-01-20
132754,327,463.46,User_327,2020-01-20
194848,327,250.51,User_327,2020-01-20
7647,328,70.93,User_328,2020-01-21
63136,328,305.37,User_328,2020-01-21
79911,328,293.64,User_328,2020-01-21
115494,328,440.64,User_328,2020-01-21
151023,328,345.95,User_328,2020-01-21
163189,328,26.23,User_328,2020-01-21
159627,329,143.9,User_329,2020-01-22
2957,330,473.44,User_330,2020-01-23
