transaction_id,user_id,amount
300,63698,352.53
301,38707,195.52
302,37192,21.76
303,70491,383.45
304,96213,218.83
305,84225,119.74
306,15211,268.86
307,46766,350.92
308,8011,319.84
309,36491,355.28
310,43428,78.42
311,46858,69.74
312,60776,20.7
313,88888,218.51
314,22204,322.45
315,89118,179.94
316,85952,33.52
317,86163,431.56
318,47696,167.88
319,95657,219.5
320,81404,109.27
321,5845,394.5
322,82372,67.64
323,50211,419.61
324,74169,186.15
325,81957,206.72
326,8525,342.85
327,55846,455.89
328,8431,325.45
329,72708,460.4
330,1017,243.5
331,49893,251.95
332,90566,178.02
333,64353,50.94
334,92368,327.38
335,32575,379.11
336,76044,144.84
337,96421,79.39
338,66017,315.44
339,32822,331.25
340,12245,233.56
341,74686,199.04
342,39480,461.73
343,31625,104.09
344,19066,80.2
345,75809,165.01
346,39350,207.49
347,49311,448.72
348,72260,408.78
349,16941,447.05
350,50280,69.46
351,95962,346.07
352,27040,254.64
353,68567,22.39
354,73728,17.15
355,32384,159.0
356,58797,321.86
357,51576,122.9
358,27824,204.24
359,98455,317.26
360,86634,219.73
361,5433,121.65
362,94626,36.16
363,55387,256.44
364,5494,36.47
365,53048,73.15
366,13029,440.73
367,32884,376.67
368,11569,134.99
369,52080,365.33
370,14612,343.9
371,54216,204.16
372,98965,381.59
373,28885,362.52
374,51090,5.89
375,95003,44.45
376,45852,33.93
377,87705,387.37
378,63353,244.12
379,89600,318.72
380,51343,255.5
381,28616,116.18
382,11525,453.66
383,88537,479.15
384,12621,451.99
385,52048,164.99
386,88158,24.9
387,70102,203.78
388,25527,159.81
389,29574,397.27
390,49096,271.77
391,23464,196.35
392,10686,452.9
393,601,284.72
394,31527,70.14
395,42758,467.35
396,94623,429.66
397,8842,457.94
398,89966,448.21
399,85161,438.54
400,57537,221.77
401,68476,139.02
402,93571,79.69
403,92801,129.06
404,98925,296.92
405,51981,87.03
406,45384,192.71
407,59745,297.13
408,56377,352.52
409,53139,451.02
410,21485,47.25
411,45962,76.69
412,5620,283.15
413,90950,261.63
414,85139,451.15
415,86656,67.45
416,50695,20.45
417,50524,270.26
418,50677,175.03
419,47716,335.69
420,3803,390.27
421,44435,347.56
422,24218,400.32
423,52838,308.35
424,44632,416.86
425,6325,206.94
426,99062,73.91
427,5355,402.8
428,61908,143.67
429,11460,19.36
430,97663,40.76
431,56972,348.48
432,72996,107.81
433,83461,173.47
434,52440,85.48
435,16992,177.97
436,77299,169.34
437,15068,215.83
438,37391,263.96
439,98541,417.09
440,1407,68.14
441,15174,494.37
442,35311,188.37
443,6236,471.41
444,10577,450.6
445,46707,390.59
446,14584,419.52
447,10611,162.48
448,47045,423.11
449,84289,23.5
450,67595,435.24
451,83268,456.9
452,59050,412.7
453,74882,37.55
454,4220,449.01
455,46651,167.38
456,57388,145.01
457,30875,290.47
458,24031,64.08
459,79843,86.25
460,21926,394.73
461,97050,71.22
462,41625,474.96
463,57675,458.74
464,64324,194.98
465,85820,92.29
466,73149,228.74
467,2941,264.97
468,65019,111.9
469,85421,104.6
470,91722,388.34
471,60014,252.6
472,94245,406.25
473,8859,292.44
474,54614,37.59
475,13445,403.81
476,35450,45.73
477,25130,331.66
478,61608,253.5
479,1923,393.4
480,54927,38.07
481,69017,451.6
482,78957,184.49
483,84266,423.43
484,5069,71.44
485,88899,371.09
486,18356,50.26
487,85068,261.64
488,21441,106.92
489,59417,152.9
490,6088,432.9
491,47066,141.06
492,77136,133.69
493,85475,418.83
494,28451,413.51
495,29411,58.72
496,82215,182.75
497,17049,106.54
498,95609,215.55
499,86286,294.24
500,38244,299.85
501,33056,100.41
502,37635,40.25
503,70329,212.78
504,95349,362.85
505,26300,390.16
506,37993,417.03
507,82164,471.7
508,42987,65.28
509,18924,338.83
510,83627,118.78
511,61337,281.73
512,8973,78.89
513,84706,437.29
514,83674,337.28
515,96564,295.61
516,13135,309.7
517,83174,64.88
518,81579,184.53
519,71559,287.36
520,34450,132.82
521,53842,188.33
522,73274,363.84
523,48915,399.63
524,4214,84.1
525,22332,430.93
526,14025,427.8
527,90957,345.48
528,31209,393.77
529,66951,164.81
530,64735,297.64
531,75528,151.47
532,53241,466.69
533,69945,38.11
534,89288,456.93
535,946,348.71
536,19163,466.98
537,74922,96.17
538,50585,237.02
539,12490,136.42
540,75977,157.68
541,31723,72.49
542,83999,133.99
543,50146,274.68
544,17891,134.03
545,65059,84.4
546,28899,421.17
547,69563,497.67
548,31372,475.25
549,37077,493.93
550,56984,293.43
551,11199,89.48
552,49558,477.47
553,84176,383.34
554,17648,486.13
555,24489,91.14
556,24244,176.46
557,3108,363.52
558,54388,314.89
559,16117,443.08
560,20121,496.99
561,89042,220.59
562,83718,387.38
563,42937,103.27
564,10220,292.45
565,13389,372.01
566,52249,457.38
567,22614,233.07
568,55613,203.07
569,50519,121.51
570,42599,310.9
571,33024,159.28
572,45415,328.5
573,89012,358.37
574,71713,352.48
575,6530,408.44
576,66128,293.06
577,27552,112.08
578,31934,202.53
579,95997,296.11
580,17686,461.4
581,43635,440.03
582,1788,121.55
583,19953,180.36
584,24323,336.66
585,69688,215.86
586,605,308.67
587,52807,205.34
588,32150,115.99
589,160,341.31
590,49261,486.83
591,23393,231.85
592,3963,84.42
593,32465,166.03
594,59739,450.62
595,67274,241.68
596,43415,246.47
597,15984,110.44
598,66771,114.7
599,13259,66.52
600,51890,441.41
601,61867,361.34
602,68503,253.9
603,24553,382.05
604,96647,445.68
605,75729,160.64
606,34516,477.96
607,7764,474.01
608,59130,65.05
609,44085,467.63
610,50789,403.55
611,26436,284.1
612,41568,192.63
613,22639,395.6
614,45574,105.85
615,84544,116.41
616,73600,23.89
617,42600,427.02
618,59372,71.77
619,98394,328.66
620,88173,391.83
621,6366,315.55
622,46283,48.89
623,11867,17.34
624,67568,405.42
625,83112,432.01
626,46433,457.64
627,88950,441.48
628,66043,83.05
629,23663,185.56
630,76270,190.0
631,5741,33.03
632,57494,82.5
633,81285,466.6
634,14263,73.46
635,39856,75.87
636,64537,250.66
637,45748,231.54
638,51957,47.1
639,99358,165.22
640,3135,157.58
641,87411,260.02
642,30640,133.45
643,9653,392.83
644,15202,347.99
645,77351,189.87
646,1820,175.64
647,13478,480.66
648,7149,197.68
649,63228,120.36
650,6161,253.83
651,25074,297.21
652,32077,28.3
653,52429,396.07
654,68561,326.31
655,1636,9.45
656,67334,17.11
657,80462,96.27
658,300,315.82
659,34251,146.37
660,55836,241.31
661,79478,134.18
662,94238,420.56
663,25826,85.78
664,28054,127.45
665,77941,29.42
666,82798,406.05
667,53585,94.47
668,51491,98.16
669,32523,422.79
670,1717,237.81
671,88430,23.84
672,22559,227.74
673,4972,402.31
674,23751,16.37
675,27510,283.22
676,86889,203.32
677,65133,129.37
678,9105,322.13
679,16701,11.5
680,53783,194.29
681,44642,459.86
682,96734,474.33
683,22974,154.12
684,75176,28.48
685,75035,493.56
686,23414,48.46
687,84669,213.08
688,95136,388.59
689,45196,375.68
690,28345,213.88
691,93072,122.77
692,83609,399.22
693,22151,341.18
694,9846,251.12
695,97173,436.94
696,73906,279.46
697,74999,91.25
698,75466,321.49
699,50349,225.05
700,98865,229.58
701,44312,78.42
702,73413,479.87
703,58805,477.66
704,49304,441.24
705,55026,485.67
706,91114,390.77
707,6274,272.02
708,82407,381.91
709,45781,343.32
710,54465,392.76
711,29585,399.53
712,95234,104.66
713,65005,260.84
714,29795,235.38
715,20796,352.12
716,22542,39.55
717,15806,358.66
718,96702,25.01
719,82333,480.47
720,93659,432.63
721,81914,440.76
722,75053,6.2
723,72857,97.95
724,26547,98.6
725,71619,399.68
726,38920,334.18
727,99585,353.89
728,67855,362.86
729,59936,357.41
730,27194,141.18
731,2595,50.77
732,37735,456.85
733,84564,328.49
734,60974,136.76
735,47023,367.9
736,66045,196.55
737,53529,295.33
738,92432,178.86
739,96605,125.49
740,80810,53.87
741,12987,198.07
742,14440,157.66
743,29145,421.5
744,45897,269.76
745,16858,202.38
746,16846,381.58
747,89939,494.32
748,97198,220.28
749,30518,422.3
750,11505,278.97
751,73084,173.33
752,25282,276.25
753,19813,200.2
754,82328,417.59
755,70318,288.48
756,75207,35.75
757,69338,174.95
758,347,335.31
759,67581,378.03
760,66140,89.32
761,6630,234.79
762,57305,398.51
763,21343,126.99
764,63294,285.35
765,19397,274.02
766,8458,94.46
767,28546,353.77
768,15660,413.01
769,36086,143.97
770,82220,495.53
771,99575,248.38
772,16438,452.0
773,83253,246.51
774,40960,32.93
775,81031,241.4
776,24757,484.11
777,49430,285.85
778,71601,166.83
779,78551,293.33
780,4470,357.71
781,9511,282.59
782,29308,239.11
783,65258,112.88
784,63587,348.73
785,2791,425.71
786,16640,134.14
787,35988,284.98
788,96704,98.99
789,44840,101.18
790,69226,463.76
791,37297,187.55
792,84869,118.32
793,8197,412.62
794,44287,10.92
795,91770,306.85
796,85790,89.24
797,86767,286.98
798,90650,457.81
799,2557,40.02
800,67745,291.13
801,45149,322.37
802,91040,160.64
803,87058,463.9
804,21574,58.65
805,69515,345.26
806,56008,358.18
807,5266,39.66
808,98801,494.31
809,71356,366.75
810,92671,167.01
811,68477,416.05
812,9594,356.63
813,87658,339.89
814,27168,480.45
815,95924,267.27
816,10343,410.67
817,56162,185.36
818,78740,385.71
819,45057,330.89
820,58744,253.8
821,4772,342.88
822,76667,412.85
823,38968,374.82
824,27112,456.54
825,63172,50.36
826,51358,149.57
827,940,77.02
828,38019,239.07
829,68091,362.37
830,98982,270.84
831,22162,193.51
832,68094,126.05
833,19500,84.12
834,65334,308.94
835,24704,33.46
836,62934,227.9
837,63231,347.85
838,65761,471.93
839,73330,480.53
840,65100,360.95
841,23919,450.9
842,96607,162.79
843,47026,59.68
844,53931,378.39
845,94518,208.37
846,53193,326.61
847,22215,175.99
848,61520,397.55
849,25283,385.0
850,16890,243.4
851,5862,292.77
852,36908,349.68
853,23831,256.08
854,98028,492.37
855,49104,223.81
856,63159,63.34
857,44572,379.17
858,85968,393.97
859,69253,169.58
860,96067,90.73
861,52255,479.01
862,64050,320.19
863,2348,263.44
864,41626,340.85
865,24991,332.13
866,91458,66.06
867,6171,484.09
868,5480,320.44
869,18858,414.31
870,86648,22.92
871,37763,474.12
872,48854,217.73
873,34346,466.11
874,71388,452.97
875,48181,335.13
876,79324,237.82
877,72380,150.75
878,83047,69.41
879,14141,167.55
880,34979,490.5
881,78282,360.46
882,84190,370.42
883,65840,18.78
884,82149,212.23
885,10916,282.76
886,75632,406.9
887,60786,138.04
888,41447,258.73
889,23457,76.14
890,35469,356.58
891,73770,164.71
892,21904,476.6
893,52773,477.21
894,50153,486.09
895,8850,467.26
896,68740,239.46
897,13591,377.78
898,16501,224.4
899,4591,238.28
900,12009,13.23
901,44021,124.13
902,67161,156.21
903,39886,304.52
904,56772,300.69
905,61602,417.08
906,4466,194.48
907,56474,322.69
908,45196,63.18
909,7498,187.38
910,90062,194.67
911,31503,157.04
912,45402,214.1
913,95010,458.21
914,49359,131.18
915,30759,264.37
916,42923,52.54
917,86248,7.13
918,60921,31.01
919,71996,404.39
920,61007,11.57
921,51373,45.04
922,98944,6.36
923,41689,347.35
924,37656,443.66
925,20465,439.77
926,43544,129.91
927,74635,344.62
928,81000,97.57
929,61328,22.37
930,32334,487.67
931,47002,238.95
932,87464,442.93
933,27854,222.04
934,74937,371.02
935,36271,85.55
936,37606,155.37
937,63341,361.77
938,21693,423.9
939,75670,245.5
940,71201,53.56
941,22351,54.26
942,42359,289.09
943,71689,399.23
944,16769,35.87
945,8663,97.63
946,62084,24.33
947,46891,490.89
948,48943,395.51
949,67055,11.81
950,40812,206.34
951,10579,147.22
952,93524,397.29
953,33268,474.58
954,72591,464.85
955,86394,143.91
956,76389,149.93
957,99191,300.92
958,15543,321.15
959,87732,294.83
960,40923,345.67
961,73773,18.84
962,57092,166.85
963,6474,455.25
964,92868,239.43
965,71638,107.24
966,82221,281.68
967,11014,402.6
968,92834,436.73
969,30067,383.62
970,75554,47.21
971,36136,299.2
972,32806,320.93
973,37470,51.83
974,1413,24.68
975,76920,432.12
976,9341,259.19
977,22561,21.04
978,75491,65.99
979,75340,167.66
980,89584,409.43
981,93705,452.95
982,79437,281.83
983,25057,258.86
984,48551,235.34
985,45588,459.32
986,50078,102.67
987,13090,18.51
988,54813,219.88
989,50670,15.19
990,13846,41.55
991,76037,114.45
992,21427,335.07
993,85949,227.92
994,8045,446.33
995,7065,70.97
996,54836,79.91
997,89950,143.0
998,13026,82.3
999,72678,316.75
1000,45428,414.68
1001,74825,407.77
1002,98869,375.44
1003,87876,6.72
1004,29110,369.23
1005,84144,37.2
1006,99,159.99
1007,22896,119.74
1008,91937,47.14
1009,95353,294.98
1010,7992,45.71
1011,60172,247.48
1012,16676,103.51
1013,22149,349.51
1014,77730,481.95
1015,89974,496.41
1016,28408,332.34
1017,21052,208.28
1018,7669,221.88
1019,49896,152.23
1020,37013,225.06
1021,49436,326.49
1022,11496,213.23
1023,21780,191.24
1024,15668,422.81
1025,42666,377.9
1026,60290,383.51
1027,67838,151.75
1028,12686,307.91
1029,98471,249.16
1030,62638,265.92
1031,63931,165.44
1032,1130,279.75
1033,15464,427.02
1034,36529,245.17
1035,20861,265.82
1036,51633,87.42
1037,58589,409.88
1038,49031,341.27
1039,71011,133.83
1040,31502,356.79
1041,92610,292.54
1042,57168,215.57
1043,51716,219.09
1044,47834,372.2
1045,12935,486.33
1046,72079,214.27
1047,35284,96.11
1048,82175,78.71
1049,56904,453.47
1050,83094,391.12
1051,52182,269.86
1052,99335,184.71
1053,21618,380.1
1054,6932,136.82
1055,54881,385.51
1056,59208,270.63
1057,6746,371.2
1058,53077,231.48
1059,42503,155.9
1060,93037,102.47
1061,84815,170.07
1062,6817,324.21
1063,33406,50.39
1064,34008,421.26
1065,72006,423.44
1066,42069,202.66
1067,72924,15.93
1068,30973,490.9
1069,98228,184.74
1070,76136,441.43
1071,33257,161.08
1072,17703,402.34
1073,87359,169.12
1074,31516,148.53
1075,64856,378.06
1076,86050,116.73
1077,16818,199.31
1078,75557,480.13
1079,97797,281.27
1080,20797,425.76
1081,58254,258.3
1082,62560,87.25
1083,95062,221.99
1084,49365,72.93
1085,59597,283.7
1086,67542,200.64
1087,16071,282.7
1088,55362,140.51
1089,95651,429.24
1090,86119,16.49
1091,21329,298.11
1092,11880,284.41
1093,61382,250.35
1094,23316,255.18
1095,69148,459.17
1096,86761,24.63
1097,28422,397.74
1098,16120,255.09
1099,17067,401.82
1100,55073,304.29
1101,80693,220.6
1102,43889,42.89
1103,97037,281.85
1104,7758,233.61
1105,40555,341.14
1106,50418,255.46
1107,78273,245.85
1108,50786,28.08
1109,24900,27.85
1110,40249,296.16
1111,12506,315.02
1112,13319,240.72
1113,49984,258.47
1114,78961,296.84
1115,39466,193.54
1116,49312,250.29
1117,30547,255.67
1118,82515,303.74
1119,95059,433.72
1120,26448,296.25
1121,6190,492.28
1122,65917,183.93
1123,35038,471.24
1124,1083,69.12
1125,22132,324.07
1126,71616,260.36
1127,26247,328.9
1128,31497,327.07
1129,53180,19.34
1130,77740,128.96
1131,99798,242.27
1132,61178,479.55
1133,62787,115.65
1134,39438,493.71
1135,6654,398.62
1136,47424,47.18
1137,52724,100.2
1138,66723,127.12
1139,29971,499.05
1140,46417,361.97
1141,63627,343.55
1142,91176,37.73
1143,7748,64.11
1144,82,131.23
1145,87429,86.26
1146,66785,47.69
1147,21640,19.02
1148,74547,492.74
1149,2989,160.11
1150,42529,397.7
1151,33032,341.02
1152,13785,35.04
1153,47808,320.95
1154,96793,34.41
1155,29073,417.44
1156,57567,381.17
1157,45386,445.6
1158,16894,54.38
1159,11941,369.5
1160,10075,157.22
1161,94386,357.45
1162,56690,67.86
1163,45336,188.24
1164,33392,294.94
1165,42619,19.52
1166,61472,295.51
1167,30805,107.83
1168,66981,382.62
1169,79290,9.73
1170,50344,359.6
1171,45139,8.52
1172,96763,316.7
1173,16546,271.42
1174,88406,349.71
1175,7434,47.78
1176,31554,445.53
1177,44223,272.11
1178,37288,491.42
1179,2879,137.83
1180,87077,107.87
1181,30655,80.15
1182,33747,231.91
1183,84364,391.14
1184,2128,190.07
1185,53061,361.8
1186,48401,208.58
1187,40833,427.27
1188,10563,6.33
1189,12499,442.49
1190,76642,53.24
1191,84374,128.55
1192,20185,402.79
1193,17600,388.2
1194,46782,217.3
1195,50960,426.02
1196,89126,339.18
1197,98368,316.88
1198,19106,232.21
1199,20294,393.17
1200,33150,449.06
1201,82437,82.36
1202,2364,19.68
1203,81368,442.01
1204,49297,265.44
1205,18448,266.27
1206,65936,50.98
1207,95925,273.53
1208,39446,205.78
1209,62507,196.54
1210,13170,288.87
1211,77843,491.1
1212,27215,299.49
1213,9797,97.12
1214,60673,280.18
1215,43411,114.25
1216,62762,190.65
1217,50127,127.89
1218,28005,110.68
1219,85947,90.81
1220,29737,432.49
1221,91424,354.77
1222,45582,474.32
1223,35952,350.54
1224,75816,353.83
1225,99915,275.18
1226,31590,373.15
1227,87406,58.66
1228,54463,310.82
1229,14129,310.06
1230,77043,393.98
1231,81248,75.47
1232,19900,336.8
1233,73135,121.18
1234,45364,171.84
1235,89498,107.89
1236,13362,443.83
1237,41605,407.32
1238,74292,370.91
1239,92180,253.65
1240,38900,146.86
1241,84448,133.17
1242,99181,307.53
1243,16534,285.71
1244,38490,148.21
1245,85710,491.9
1246,39610,367.64
1247,71005,206.85
1248,65918,60.85
1249,42178,428.08
1250,76375,113.79
1251,78448,80.65
1252,99480,498.64
1253,16991,347.68
1254,62521,292.68
1255,46360,296.84
1256,68172,11.78
1257,64596,56.09
1258,41257,472.36
1259,33064,101.11
1260,7433,135.2
1261,83328,138.2
1262,10045,265.7
1263,49808,273.86
1264,75635,46.18
1265,86138,389.12
1266,37377,348.64
1267,13412,329.61
1268,71350,237.94
1269,37138,99.0
1270,42457,388.5
1271,23752,32.41
1272,42071,196.4
1273,47939,421.68
1274,48672,487.84
1275,81030,88.27
1276,50513,185.58
1277,73683,179.87
1278,45180,398.44
1279,70985,109.38
1280,50953,290.98
1281,87859,280.06
1282,89863,146.88
1283,44495,449.36
1284,36932,261.41
1285,76846,79.72
1286,89613,151.73
1287,19283,157.34
1288,15690,5.72
1289,87631,164.58
1290,13431,239.48
1291,5733,316.95
1292,80357,336.12
1293,24107,223.84
1294,62058,489.81
1295,33074,172.11
1296,60032,126.92
1297,28316,467.13
1298,80973,357.18
1299,71568,243.48
1300,15089,168.06
1301,84433,441.54
1302,83599,71.28
1303,23322,197.67
1304,22059,172.4
1305,26840,41.05
1306,12969,133.05
1307,15743,343.24
1308,4173,463.49
1309,76541,84.94
1310,52776,370.92
1311,51647,331.97
1312,74677,358.79
1313,49235,284.07
1314,62836,16.53
1315,76557,133.64
1316,8082,155.12
1317,15313,94.42
1318,30122,261.58
1319,43042,99.36
1320,45456,180.29
1321,74288,306.0
1322,84520,138.82
1323,19046,437.01
1324,95825,220.07
1325,97677,259.79
1326,17053,39.49
1327,53522,477.18
1328,51739,140.93
1329,61428,51.95
1330,20437,85.24
1331,7318,396.48
1332,94842,49.05
1333,45624,407.73
1334,42951,125.9
1335,5981,444.62
1336,22931,345.7
1337,23905,90.67
1338,98158,411.01
1339,13324,247.85
1340,2564,326.9
1341,73046,413.11
1342,94529,433.21
1343,18119,139.21
1344,25448,337.99
1345,74511,423.45
1346,95205,264.6
1347,91719,245.6
1348,55526,208.94
1349,50405,93.87
1350,22591,292.04
1351,90199,55.92
1352,31566,187.94
1353,6903,364.84
1354,8479,197.64
1355,54386,82.66
1356,50418,6.92
1357,56153,159.18
1358,93866,269.73
1359,15515,91.42
1360,49087,426.88
1361,49025,493.63
1362,60139,469.23
1363,33255,232.61
1364,10522,301.29
1365,33726,51.47
1366,38236,381.55
1367,23273,378.2
1368,11849,171.18
1369,74746,207.94
1370,31518,466.97
1371,92073,48.47
1372,63531,323.72
1373,22522,446.32
1374,70129,71.05
1375,32627,386.12
1376,99069,201.23
1377,80914,90.39
1378,61494,378.47
1379,45439,158.83
1380,60171,225.3
1381,19697,227.44
1382,45125,138.15
1383,57364,353.23
1384,14719,387.36
1385,22,236.22
1386,63105,450.48
1387,49691,201.91
1388,9546,293.28
1389,18521,104.4
1390,15327,233.26
1391,98595,467.46
1392,60007,182.67
1393,93539,392.0
1394,44647,449.79
1395,3697,213.61
1396,89165,383.16
1397,77,94.09
1398,84857,415.69
1399,52141,298.59
1400,52104,417.7
1401,17052,175.13
1402,16383,259.45
1403,16089,465.31
1404,41645,399.69
1405,18945,151.87
1406,7864,323.33
1407,36882,180.23
1408,23535,219.82
1409,67437,220.84
1410,2909,138.38
1411,26064,358.35
1412,29947,145.34
1413,66587,115.87
1414,44487,274.11
1415,49896,486.98
1416,18131,448.32
1417,57649,305.61
1418,27341,130.67
1419,42926,246.57
1420,59155,71.15
1421,3211,275.84
1422,72758,91.63
1423,32556,408.54
1424,72591,296.27
1425,39623,103.8
1426,7235,314.05
1427,17599,413.96
1428,82739,325.27
1429,897,61.71
1430,5937,421.05
1431,61311,95.38
1432,81655,284.44
1433,53999,9.57
1434,38961,82.7
1435,86409,442.12
1436,33793,125.94
1437,12744,61.74
1438,62679,282.77
1439,21664,42.35
1440,81017,376.06
1441,66841,169.87
1442,91368,299.54
1443,17036,349.23
1444,21297,322.43
1445,29838,39.14
1446,5845,433.23
1447,10990,439.01
1448,45754,297.88
1449,48385,9.51
1450,86604,327.23
1451,15440,189.33
1452,52387,331.23
1453,46887,129.69
1454,39361,211.32
1455,27161,314.94
1456,29840,193.02
1457,83509,391.01
1458,60360,335.71
1459,50036,425.55
1460,90841,12.38
1461,40216,477.01
1462,30429,319.67
1463,61323,460.34
1464,22248,13.64
1465,12940,384.77
1466,9533,267.18
1467,10608,80.58
1468,68985,99.49
1469,66867,38.95
1470,24851,394.13
1471,52610,439.36
1472,13589,373.98
1473,3442,51.5
1474,16487,85.96
1475,86998,174.55
1476,58147,384.23
1477,69795,337.29
1478,64558,248.72
1479,5949,174.96
1480,29960,474.44
1481,36451,478.94
1482,61142,301.22
1483,76092,437.64
1484,41757,166.56
1485,5999,225.15
1486,20044,370.38
1487,80948,62.05
1488,4385,282.43
1489,72146,401.12
1490,72807,384.08
1491,16529,321.71
1492,23465,194.24
1493,74562,266.57
1494,67470,341.95
1495,35998,409.41
1496,90234,25.52
1497,33252,93.4
1498,44866,325.52
